Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Cost
Detached,1,H3,safe_unidirectional,best,1838.351376,543.895852
Detached,1,H3,hybrid_bidirectional,worst,1348.59462,235.444543
Detached,1,H3,hybrid_bidirectional,best,862.903739,146.337467
Detached,1,H1,safe_unidirectional,worst,2869.600471,656.727201
Detached,1,H1,safe_unidirectional,best,2666.046748,586.853431
Detached,1,H1,hybrid_bidirectional,worst,2742.818599,359.970994
Detached,1,H1,hybrid_bidirectional,best,2425.404106,295.421585
Detached,1,H2,safe_unidirectional,worst,2345.268551,620.023967
Detached,1,H2,safe_unidirectional,best,2138.739044,549.941892
Detached,1,H2,hybrid_bidirectional,worst,1907.506142,218.499883
Detached,1,H2,hybrid_bidirectional,best,1493.113929,164.472852
Detached,1,H3,safe_unidirectional,worst,1988.674194,595.062362
Detached,1,H3,safe_unidirectional,best,1786.950378,525.316685
Detached,1,H3,hybrid_bidirectional,worst,1351.963648,226.789241
Detached,1,H3,hybrid_bidirectional,best,933.966499,146.502603
Detached,1,H1,safe_unidirectional,worst,2858.616379,656.393983
Detached,1,H1,safe_unidirectional,best,2641.737424,583.163004
Detached,1,H1,hybrid_bidirectional,worst,2725.112926,348.6596
Detached,1,H1,hybrid_bidirectional,best,2376.270646,279.368727
Detached,1,H2,safe_unidirectional,worst,2335.295747,619.761539
Detached,1,H2,safe_unidirectional,best,2118.534831,546.538823
Detached,1,H2,hybrid_bidirectional,worst,1862.834365,204.296817
Detached,1,H2,hybrid_bidirectional,best,1404.483712,148.945357
Detached,1,H3,safe_unidirectional,worst,1977.878876,594.742358
Detached,1,H3,safe_unidirectional,best,1769.041856,522.074315
Detached,1,H3,hybrid_bidirectional,worst,1280.741435,223.651279
Detached,1,H3,hybrid_bidirectional,best,833.444245,133.869717
Semi-detached,1,H1,safe_unidirectional,worst,2944.557679,683.166998
Semi-detached,1,H1,safe_unidirectional,best,2732.879611,611.392317
Semi-detached,1,H1,hybrid_bidirectional,worst,2808.866078,363.533931
Semi-detached,1,H1,hybrid_bidirectional,best,2483.115159,302.106116
Semi-detached,1,H2,safe_unidirectional,worst,2418.295487,646.328645
Semi-detached,1,H2,safe_unidirectional,best,2205.392056,574.468189
Semi-detached,1,H2,hybrid_bidirectional,worst,1974.769496,230.040864
Semi-detached,1,H2,hybrid_bidirectional,best,1547.171156,175.531265
Semi-detached,1,H3,safe_unidirectional,worst,2062.312556,621.409839
Semi-detached,1,H3,safe_unidirectional,best,1856.125707,550.019544
Semi-detached,1,H3,hybrid_bidirectional,worst,1419.523181,256.987624
Semi-detached,1,H3,hybrid_bidirectional,best,930.353174,163.692003
Semi-detached,1,H1,safe_unidirectional,worst,2906.021043,661.434888
Semi-detached,1,H1,safe_unidirectional,best,2697.00448,591.114502
Semi-detached,1,H1,hybrid_bidirectional,worst,2778.542844,359.005159
Semi-detached,1,H1,hybrid_bidirectional,best,2440.69612,295.645465
Semi-detached,1,H2,safe_unidirectional,worst,2382.608507,624.79601
Semi-detached,1,H2,safe_unidirectional,best,2173.168518,554.445984
Semi-detached,1,H2,hybrid_bidirectional,worst,1926.374844,218.628948
Semi-detached,1,H2,hybrid_bidirectional,best,1485.24569,164.140592
Semi-detached,1,H3,safe_unidirectional,worst,2025.693266,599.811943
Semi-detached,1,H3,safe_unidirectional,best,1824.070171,530.0091
Semi-detached,1,H3,hybrid_bidirectional,worst,1333.476143,232.064531
Semi-detached,1,H3,hybrid_bidirectional,best,892.60324,147.737112
Semi-detached,1,H1,safe_unidirectional,worst,2884.303611,651.235919
Semi-detached,1,H1,safe_unidirectional,best,2676.202455,580.473015
Semi-detached,1,H1,hybrid_bidirectional,worst,2746.574172,345.278578
Semi-detached,1,H1,hybrid_bidirectional,best,2409.616886,278.344091
Semi-detached,1,H2,safe_unidirectional,worst,2363.241807,614.761592
Semi-detached,1,H2,safe_unidirectional,best,2154.274887,543.938085
Semi-detached,1,H2,hybrid_bidirectional,worst,1885.793828,210.447295
Semi-detached,1,H2,hybrid_bidirectional,best,1471.834923,158.374864
Semi-detached,1,H3,safe_unidirectional,worst,2007.355964,589.849583
Semi-detached,1,H3,safe_unidirectional,best,1803.453514,519.380589
Semi-detached,1,H3,hybrid_bidirectional,worst,1321.913124,223.667367
Semi-detached,1,H3,hybrid_bidirectional,best,860.387319,135.955863
Semi-detached,1,H1,safe_unidirectional,worst,2784.084591,627.840315
Semi-detached,1,H1,safe_unidirectional,best,2589.134776,561.964963
Semi-detached,1,H1,hybrid_bidirectional,worst,2667.575846,324.174657
Semi-detached,1,H1,hybrid_bidirectional,best,2295.215318,260.151294
Semi-detached,1,H2,safe_unidirectional,worst,2262.451359,591.325989
Semi-detached,1,H2,safe_unidirectional,best,2065.818975,525.332857
Semi-detached,1,H2,hybrid_bidirectional,worst,1800.379316,193.43157
Semi-detached,1,H2,hybrid_bidirectional,best,1327.33745,143.26228
Semi-detached,1,H3,safe_unidirectional,worst,1902.869668,566.155271
Semi-detached,1,H3,safe_unidirectional,best,1713.052968,500.639237
Semi-detached,1,H3,hybrid_bidirectional,worst,1216.818432,199.084847
Semi-detached,1,H3,hybrid_bidirectional,best,750.665579,115.08363
Semi-detached,1,H1,safe_unidirectional,worst,2740.462283,622.053914
Semi-detached,1,H1,safe_unidirectional,best,2527.477387,550.323484
Semi-detached,1,H1,hybrid_bidirectional,worst,2601.709758,330.499362
Semi-detached,1,H1,hybrid_bidirectional,best,2264.275276,264.444942
Semi-detached,1,H2,safe_unidirectional,worst,2219.455664,585.583451
Semi-detached,1,H2,safe_unidirectional,best,2006.586072,513.861092
Semi-detached,1,H2,hybrid_bidirectional,worst,1766.526662,192.125953
Semi-detached,1,H2,hybrid_bidirectional,best,1317.615245,141.26937
Semi-detached,1,H3,safe_unidirectional,worst,1863.557108,560.670552
Semi-detached,1,H3,safe_unidirectional,best,1656.912087,489.383913
Semi-detached,1,H3,hybrid_bidirectional,worst,1264.430345,211.841159
Semi-detached,1,H3,hybrid_bidirectional,best,790.086465,118.796396
Semi-detached,1,H1,safe_unidirectional,worst,2830.060599,642.912105
Semi-detached,1,H1,safe_unidirectional,best,2637.662107,576.875427
Semi-detached,1,H1,hybrid_bidirectional,worst,2676.011331,329.99987
Semi-detached,1,H1,hybrid_bidirectional,best,2363.823216,271.338338
Semi-detached,1,H2,safe_unidirectional,worst,2304.550911,606.126427
Semi-detached,1,H2,safe_unidirectional,best,2109.54688,539.907361
Semi-detached,1,H2,hybrid_bidirectional,worst,1803.351462,193.296081
Semi-detached,1,H2,hybrid_bidirectional,best,1423.392478,149.550008
Semi-detached,1,H3,safe_unidirectional,worst,1948.675126,581.215122
Semi-detached,1,H3,safe_unidirectional,best,1757.496411,515.263828
Semi-detached,1,H3,hybrid_bidirectional,worst,1272.510417,221.059047
Semi-detached,1,H3,hybrid_bidirectional,best,825.236882,143.901857
Semi-detached,1,H1,safe_unidirectional,worst,2737.808527,617.353646
Semi-detached,1,H1,safe_unidirectional,best,2541.353179,550.87383
Semi-detached,1,H1,hybrid_bidirectional,worst,2565.62509,319.930651
Semi-detached,1,H1,hybrid_bidirectional,best,2244.346939,259.167241
Semi-detached,1,H2,safe_unidirectional,worst,2214.464075,580.719535
Semi-detached,1,H2,safe_unidirectional,best,2016.125824,514.107915
Semi-detached,1,H2,hybrid_bidirectional,worst,1718.413112,188.832693
Semi-detached,1,H2,hybrid_bidirectional,best,1314.25528,141.175023
Semi-detached,1,H3,safe_unidirectional,worst,1854.321956,555.509587
Semi-detached,1,H3,safe_unidirectional,best,1662.693579,489.367658
Semi-detached,1,H3,hybrid_bidirectional,worst,1213.72222,198.468112
Semi-detached,1,H3,hybrid_bidirectional,best,736.005911,107.456981
Semi-detached,1,H1,safe_unidirectional,worst,2875.552415,661.024859
Semi-detached,1,H1,safe_unidirectional,best,2653.207067,586.086393
Semi-detached,1,H1,hybrid_bidirectional,worst,2766.4985,342.984841
Semi-detached,1,H1,hybrid_bidirectional,best,2403.668419,275.116683
Semi-detached,1,H2,safe_unidirectional,worst,2350.599671,624.278167
Semi-detached,1,H2,safe_unidirectional,best,2128.736592,549.37346
Semi-detached,1,H2,hybrid_bidirectional,worst,1873.362562,210.246246
Semi-detached,1,H2,hybrid_bidirectional,best,1414.55965,153.307836
Semi-detached,1,H3,safe_unidirectional,worst,1994.716696,599.366359
Semi-detached,1,H3,safe_unidirectional,best,1778.818968,524.879226
Semi-detached,1,H3,hybrid_bidirectional,worst,1327.309496,216.888859
Semi-detached,1,H3,hybrid_bidirectional,best,799.173172,117.630061
Semi-detached,1,H1,safe_unidirectional,worst,2929.537067,673.329594
Semi-detached,1,H1,safe_unidirectional,best,2710.58978,598.476522
Semi-detached,1,H1,hybrid_bidirectional,worst,2794.279243,356.654088
Semi-detached,1,H1,hybrid_bidirectional,best,2448.100746,291.129065
Semi-detached,1,H2,safe_unidirectional,worst,2407.162199,636.763353
Semi-detached,1,H2,safe_unidirectional,best,2187.155866,561.836148
Semi-detached,1,H2,hybrid_bidirectional,worst,1935.653143,216.511739
Semi-detached,1,H2,hybrid_bidirectional,best,1486.619057,160.391448
Semi-detached,1,H3,safe_unidirectional,worst,2050.347664,611.786336
Semi-detached,1,H3,safe_unidirectional,best,1834.549655,537.153713
Semi-detached,1,H3,hybrid_bidirectional,worst,1364.445023,237.64587
Semi-detached,1,H3,hybrid_bidirectional,best,907.488423,147.545178
Semi-detached,1,H1,safe_unidirectional,worst,2888.586555,661.415633
Semi-detached,1,H1,safe_unidirectional,best,2664.028387,584.692897
Semi-detached,1,H1,hybrid_bidirectional,worst,2752.037006,350.342481
Semi-detached,1,H1,hybrid_bidirectional,best,2367.423404,279.120801
Semi-detached,1,H2,safe_unidirectional,worst,2364.660639,624.740819
Semi-detached,1,H2,safe_unidirectional,best,2138.887102,547.933007
Semi-detached,1,H2,hybrid_bidirectional,worst,1890.26462,200.553259
Semi-detached,1,H2,hybrid_bidirectional,best,1416.802774,145.914685
Semi-detached,1,H3,safe_unidirectional,worst,2005.794852,599.620214
Semi-detached,1,H3,safe_unidirectional,best,1784.483175,523.124732
Semi-detached,1,H3,hybrid_bidirectional,worst,1304.943218,207.740207
Semi-detached,1,H3,hybrid_bidirectional,best,804.810508,125.419059
Semi-detached,1,H1,safe_unidirectional,worst,2864.315367,652.930898
Semi-detached,1,H1,safe_unidirectional,best,2662.473432,584.464518
Semi-detached,1,H1,hybrid_bidirectional,worst,2721.606245,349.232347
Semi-detached,1,H1,hybrid_bidirectional,best,2384.181286,282.167149
Semi-detached,1,H2,safe_unidirectional,worst,2341.741243,616.35071
Semi-detached,1,H2,safe_unidirectional,best,2138.809564,547.808047
Semi-detached,1,H2,hybrid_bidirectional,worst,1874.814087,202.01994
Semi-detached,1,H2,hybrid_bidirectional,best,1414.446011,148.072728
Semi-detached,1,H3,safe_unidirectional,worst,1983.869924,591.299717
Semi-detached,1,H3,safe_unidirectional,best,1787.780595,523.236019
Semi-detached,1,H3,hybrid_bidirectional,worst,1368.543842,234.537549
Semi-detached,1,H3,hybrid_bidirectional,best,888.710191,144.812346
Semi-detached,1,H1,safe_unidirectional,worst,2890.093059,660.082193
Semi-detached,1,H1,safe_unidirectional,best,2658.250464,580.971649
Semi-detached,1,H1,hybrid_bidirectional,worst,2764.29648,345.607823
Semi-detached,1,H1,hybrid_bidirectional,best,2386.693338,275.565811
Semi-detached,1,H2,safe_unidirectional,worst,2364.930431,623.320809
Semi-detached,1,H2,safe_unidirectional,best,2131.554971,544.102965
Semi-detached,1,H2,hybrid_bidirectional,worst,1894.307245,218.634348
Semi-detached,1,H2,hybrid_bidirectional,best,1439.11868,162.541866
Semi-detached,1,H3,safe_unidirectional,worst,2006.989892,598.264972
Semi-detached,1,H3,safe_unidirectional,best,1780.386551,519.521176
Semi-detached,1,H3,hybrid_bidirectional,worst,1340.985146,242.548046
Semi-detached,1,H3,hybrid_bidirectional,best,859.814513,152.6341
Semi-detached,1,H1,safe_unidirectional,worst,2828.286991,648.060598
Semi-detached,1,H1,safe_unidirectional,best,2621.092872,578.138113
Semi-detached,1,H1,hybrid_bidirectional,worst,2718.83009,329.840545
Semi-detached,1,H1,hybrid_bidirectional,best,2365.283006,266.73647
Semi-detached,1,H2,safe_unidirectional,worst,2307.213995,611.585488
Semi-detached,1,H2,safe_unidirectional,best,2100.344671,541.685739
Semi-detached,1,H2,hybrid_bidirectional,worst,1830.660865,204.023939
Semi-detached,1,H2,hybrid_bidirectional,best,1410.760859,151.007426
Semi-detached,1,H3,safe_unidirectional,worst,1949.926476,586.575362
Semi-detached,1,H3,safe_unidirectional,best,1749.420454,517.121043
Semi-detached,1,H3,hybrid_bidirectional,worst,1292.865988,219.500484
Semi-detached,1,H3,hybrid_bidirectional,best,838.659372,141.012097
Semi-detached,1,H1,safe_unidirectional,worst,2834.637351,644.411861
Semi-detached,1,H1,safe_unidirectional,best,2619.432108,571.019411
Semi-detached,1,H1,hybrid_bidirectional,worst,2683.172501,343.276959
Semi-detached,1,H1,hybrid_bidirectional,best,2325.418926,276.180048
Semi-detached,1,H2,safe_unidirectional,worst,2312.652199,607.872901
Semi-detached,1,H2,safe_unidirectional,best,2095.526703,534.346033
Semi-detached,1,H2,hybrid_bidirectional,worst,1810.696347,203.674777
Semi-detached,1,H2,hybrid_bidirectional,best,1365.309409,150.262602
Semi-detached,1,H3,safe_unidirectional,worst,1954.695824,582.815955
Semi-detached,1,H3,safe_unidirectional,best,1742.995987,509.668882
Semi-detached,1,H3,hybrid_bidirectional,worst,1263.613628,215.084702
Semi-detached,1,H3,hybrid_bidirectional,best,793.175379,124.702117
Semi-detached,1,H1,safe_unidirectional,worst,2805.674351,637.208873
Semi-detached,1,H1,safe_unidirectional,best,2569.84452,556.123452
Semi-detached,1,H1,hybrid_bidirectional,worst,2692.03286,340.052517
Semi-detached,1,H1,hybrid_bidirectional,best,2312.278314,268.80272
Semi-detached,1,H2,safe_unidirectional,worst,2284.111731,600.69949
Semi-detached,1,H2,safe_unidirectional,best,2047.123948,519.533012
Semi-detached,1,H2,hybrid_bidirectional,worst,1853.088011,198.785563
Semi-detached,1,H2,hybrid_bidirectional,best,1377.787096,143.920189
Semi-detached,1,H3,safe_unidirectional,worst,1929.05532,575.845541
Semi-detached,1,H3,safe_unidirectional,best,1694.918859,494.878656
Semi-detached,1,H3,hybrid_bidirectional,worst,1300.144268,209.007674
Semi-detached,1,H3,hybrid_bidirectional,best,775.081135,116.340675
Semi-detached,1,H1,safe_unidirectional,worst,2840.632527,646.575696
Semi-detached,1,H1,safe_unidirectional,best,2636.015772,577.182382
Semi-detached,1,H1,hybrid_bidirectional,worst,2720.846331,351.002587
Semi-detached,1,H1,hybrid_bidirectional,best,2383.736054,289.350955
Semi-detached,1,H2,safe_unidirectional,worst,2317.533883,609.958791
Semi-detached,1,H2,safe_unidirectional,best,2111.922491,540.495853
Semi-detached,1,H2,hybrid_bidirectional,worst,1881.221393,228.654478
Semi-detached,1,H2,hybrid_bidirectional,best,1466.622792,177.037714
Semi-detached,1,H3,safe_unidirectional,worst,1962.406904,585.099903
Semi-detached,1,H3,safe_unidirectional,best,1762.335191,516.024742
Semi-detached,1,H3,hybrid_bidirectional,worst,1385.530899,247.58575
Semi-detached,1,H3,hybrid_bidirectional,best,903.325582,161.276726
Semi-detached,1,H1,safe_unidirectional,worst,2757.507027,623.636656
Semi-detached,1,H1,safe_unidirectional,best,2553.0634,554.358658
Semi-detached,1,H1,hybrid_bidirectional,worst,2630.950126,327.535148
Semi-detached,1,H1,hybrid_bidirectional,best,2303.005044,265.608312
Semi-detached,1,H2,safe_unidirectional,worst,2233.839639,586.979939
Semi-detached,1,H2,safe_unidirectional,best,2028.497495,517.639045
Semi-detached,1,H2,hybrid_bidirectional,worst,1781.550108,201.899141
Semi-detached,1,H2,hybrid_bidirectional,best,1358.087131,150.103396
Semi-detached,1,H3,safe_unidirectional,worst,1877.365052,562.026718
Semi-detached,1,H3,safe_unidirectional,best,1678.375804,493.130526
Semi-detached,1,H3,hybrid_bidirectional,worst,1265.019406,214.698657
Semi-detached,1,H3,hybrid_bidirectional,best,807.638545,130.302717
Semi-detached,1,H1,safe_unidirectional,worst,2951.644927,684.534932
Semi-detached,1,H1,safe_unidirectional,best,2707.045239,600.292252
Semi-detached,1,H1,hybrid_bidirectional,worst,2821.653203,368.120663
Semi-detached,1,H1,hybrid_bidirectional,best,2434.048939,292.705898
Semi-detached,1,H2,safe_unidirectional,worst,2427.975883,647.878099
Semi-detached,1,H2,safe_unidirectional,best,2179.752475,563.381759
Semi-detached,1,H2,hybrid_bidirectional,worst,1966.263497,238.873322
Semi-detached,1,H2,hybrid_bidirectional,best,1491.050771,177.145522
Semi-detached,1,H3,safe_unidirectional,worst,2071.58106,622.930462
Semi-detached,1,H3,safe_unidirectional,best,1829.095279,538.835755
Semi-detached,1,H3,hybrid_bidirectional,worst,1399.559842,246.662291
Semi-detached,1,H3,hybrid_bidirectional,best,909.144617,143.184739
Semi-detached,1,H1,safe_unidirectional,worst,2828.851619,649.281163
Semi-detached,1,H1,safe_unidirectional,best,2618.56571,578.066693
Semi-detached,1,H1,hybrid_bidirectional,worst,2690.966431,334.25067
Semi-detached,1,H1,hybrid_bidirectional,best,2357.481462,271.814152
Semi-detached,1,H2,safe_unidirectional,worst,2302.725151,612.45231
Semi-detached,1,H2,safe_unidirectional,best,2091.994619,541.206717
Semi-detached,1,H2,hybrid_bidirectional,worst,1823.737943,198.836388
Semi-detached,1,H2,hybrid_bidirectional,best,1392.017139,148.638446
Semi-detached,1,H3,safe_unidirectional,worst,1947.780026,587.606152
Semi-detached,1,H3,safe_unidirectional,best,1743.344256,516.801191
Semi-detached,1,H3,hybrid_bidirectional,worst,1272.187677,207.747819
Semi-detached,1,H3,hybrid_bidirectional,best,821.428301,128.599415
Semi-detached,1,H1,safe_unidirectional,worst,2858.947127,652.763149
Semi-detached,1,H1,safe_unidirectional,best,2651.64046,582.263081
Semi-detached,1,H1,hybrid_bidirectional,worst,2717.264862,338.281226
Semi-detached,1,H1,hybrid_bidirectional,best,2369.217652,274.660985
Semi-detached,1,H2,safe_unidirectional,worst,2335.139415,616.096609
Semi-detached,1,H2,safe_unidirectional,best,2127.595947,545.579965
Semi-detached,1,H2,hybrid_bidirectional,worst,1880.703757,204.052582
Semi-detached,1,H2,hybrid_bidirectional,best,1422.737998,151.435797
Semi-detached,1,H3,safe_unidirectional,worst,1979.769144,591.22069
Semi-detached,1,H3,safe_unidirectional,best,1776.150204,520.978763
Semi-detached,1,H3,hybrid_bidirectional,worst,1354.450177,233.531008
Semi-detached,1,H3,hybrid_bidirectional,best,880.628298,138.037082
Semi-detached,1,H1,safe_unidirectional,worst,2777.447127,625.459926
Semi-detached,1,H1,safe_unidirectional,best,2567.816951,555.542975
